region_id,affordance,acd_granularity,xmin,ymin,zmin,xmax,ymax,zmax,maxConvexHulls,acdThreshold
0,openable,0.6,-0.2553926811075942,-0.08210744643859508,-0.12312400205292706,0.7704738172574906,0.48647934941962706,0.12812654823436836,80,0.032
1,grasp,0.7999999999999999,0.2709103727210591,-0.3154429211230999,-0.14114316783029798,0.7534377253511573,0.1295194440584097,0.13481145055742386,100,0.016000000000000007
2,contain,0.5999999999999999,-0.7076760552345954,-0.6254118954487217,-0.23956621068358858,0.693030727369637,-0.15767691318400054,0.23756001844327965,80,0.032000000000000015
5,lift,0.8000000000000002,-0.5373729640460287,0.2594702442346227,-0.09529722871508728,0.4978038221565297,0.9970647868866327,0.08982136398876332,150,0.015999999999999986
8,grasp,0.7999999999999997,0.017346707443087042,0.39043881500673344,-0.07051220158998714,0.18253781450225848,0.46656342934990136,0.06725692725471288,100,0.016000000000000025
10,grasp,0.7999999999999999,-0.7835115302039288,-0.4108820456384177,-0.1415248318037597,-0.10853301034953511,0.49071234985256534,0.14496602536649417,100,0.016000000000000007
12,openable,0.6,-0.8008251959091435,0.06684559338602644,-0.08456437515834773,-0.3883389651967335,0.39592089753463705,0.08920838851623401,80,0.032
