region_id,affordance,acd_granularity,xmin,ymin,zmin,xmax,ymax,zmax,maxConvexHulls,acdThreshold
4,wrap_grasp,0.6,-0.5849630236625671,-0.5077049732208252,-0.6025890111923218,0.541363000869751,0.4480459988117218,0.5237370133399963,50,0.032
16,pourable,0.6,-0.5589900016784668,0.28561198711395264,-0.6025890111923218,0.541363000869751,0.6598309874534607,0.2854900062084198,50,0.032
17,pourable,0.6,-0.577111005783081,0.4638510048389435,-0.23965099453926086,-0.5014089941978455,0.6597890257835388,-0.06645900011062622,50,0.032
19,lift,0.6,-0.36953800916671753,0.4480400085449219,-0.6025890111923218,0.541363000869751,0.6603149771690369,0.14825500547885895,50,0.032
30,grasp,0.7999999999999999,-0.19391100108623505,-0.2335589975118637,0.4317229986190796,0.19999900460243225,0.6598259806632996,0.7531110048294067,150,0.016000000000000007
